Income	Age	Dependents	Occupation	City_Tier	Rent	Loan_Repayment	Insurance	Groceries	Transport	Eating_Out	Entertainment	Utilities	Healthcare	Education	Miscellaneous
60463.1939645567	32	3	Retired	Tier_2	12092.6387929113	0	2910.5111184739	6416.82386593328	3232.05295591446	2370.20668078098	2917.69185932446	4598.96990545276	2327.80893044185	3903.11020897639	1674.06927656566
49081.9509211603	43	4	Professional	Tier_1	14724.5852763481	0	1401.55390995449	6444.11390664035	2947.376985569	1979.37587640644	2125.6689871987	2954.91606902044	2106.99973717645	2596.37154157841	583.13700376099
128549.778085679	56	3	Student	Tier_2	25709.9556171357	0	3114.24857144321	16096.0469871765	8598.34097959538	3498.9708039196	4416.32082420721	7779.2327768343	5296.38363259651	12528.6764865296	2230.10930159207
61475.2864241565	62	0	Student	Tier_2	12295.0572848313	0	2126.39455092718	8263.92090579362	4914.77477399279	2502.12983436625	1665.75843339027	2828.64615936941	3069.60249529727	0	1815.05375991665
35129.7416274105	41	1	Student	Tier_2	7025.9483254821	0	1355.51667078113	4162.44389277161	2336.88018930882	1092.41610910732	1608.87976799215	1720.77859276369	1522.91582610353	2800.39553014412	528.145703488108
29843.8959899413	47	0	Retired	Tier_1	8953.16879698239	0	1264.74039622381	3067.95473128993	1774.50584867899	1217.39055874538	679.680719976591	1596.26623071005	1284.8983012975	0	469.61492966901
59415.6167790524	64	2	Retired	Tier_1	17824.6850337157	4535.69594732902	2015.71148502638	6064.31915288826	3947.71047484642	2687.45968906168	1826.41810621216	3749.43871716397	2029.45478251793	5533.28588006223	799.284788039793
22466.5417311572	29	2	Retired	Tier_3	3369.98125967358	0	726.275543581133	3006.77594585933	1648.47841744154	865.891887033251	520.007595321958	1325.96608279139	814.101136590124	2101.35017340408	263.140986756972
66321.5236162913	44	2	Retired	Tier_2	13264.3047232583	0	2631.23714961455	7986.65750791515	5169.06685859472	2782.90663947085	1484.80067234518	4890.56576349847	3009.27101697409	4054.6262945023	1305.99676286944
34289.2490065654	51	3	Self_Employed	Tier_3	5143.38735098481	0	1149.34627528037	3770.40506976274	1756.14435179078	1657.48682406094	1251.30294217552	2235.03321155055	1490.25340918217	3136.26431076155	845.066879493137
27205.948951208	63	3	Retired	Tier_1	8161.78468536239	0	746.325148941198	3649.19572712403	1779.06398642486	776.430602805275	858.521336737112	1571.45656111498	876.112372166732	2083.63088880744	779.669127065656
17402.6082492346	57	4	Professional	Tier_1	5220.78247477038	0	374.156170190262	2537.24702785345	1205.30251615761	650.092063235591	671.026630016765	1132.49246716913	819.830352947597	1148.16895230248	393.591372083139
62174.9947178776	56	4	Student	Tier_2	12434.9989435755	0	2623.10882771284	8229.55788302679	3509.30114088095	1995.96889231986	2477.19671985248	3306.61660879156	1909.23240643598	5577.83290627029	1140.40429947685
32735.6192227195	35	2	Self_Employed	Tier_2	6547.1238445439	5924.29808777658	687.687186422865	4689.9510731108	1955.61545733082	1343.76314118238	792.586772780073	1342.98964766097	1474.33688222884	3128.2550781648	677.369794790448
30566.5279797378	18	2	Student	Tier_2	6113.30559594756	0	1232.96240410901	4055.52378664513	1922.45808520023	1077.55314230871	781.454965495675	1406.03329959186	1050.29060272646	1693.47985816607	357.991103389643
44766.6726053044	24	2	Student	Tier_2	8953.33452106088	0	2123.68339575012	6538.83839382918	2906.22554495594	2138.6753837899	1955.45106189527	3269.52115279421	2134.17017837732	3791.94326207147	1329.90415983351
34185.5104313312	21	4	Professional	Tier_3	5127.82656469968	0	1519.54243544559	4099.69215153328	1993.20009640677	745.213836731464	932.833856993492	2492.56164077146	1600.66052608811	2402.57471236465	638.922086344064
42572.2377338566	18	2	Retired	Tier_2	8514.44754677132	6144.60047661883	948.621355182656	6250.05463729808	2419.61854087686	886.834762711272	1638.01602559815	3285.59743565341	2015.11891622377	3947.72521996431	1075.18815182844
28351.790862751	28	0	Student	Tier_2	5670.3581725502	0	978.898621139429	3729.93108237621	1829.30649811124	749.537855737412	804.173336903562	2037.67231708616	949.699094473224	0	580.554387274931
25552.6348643159	32	4	Retired	Tier_2	5110.52697286318	0	1270.92071864383	3819.75688435382	1692.52630223446	589.681911817827	894.235468114316	1760.10632729727	779.834521633775	2291.38603001408	289.470128911213
23908.4511005996	50	0	Retired	Tier_1	7172.53533017988	3621.89559360392	686.892400411014	2907.14650858587	1542.42229647588	1130.59804680528	583.175782739417	1555.51267901908	1148.98941085939	0	418.141588196535
80180.6827041953	23	3	Self_Employed	Tier_3	12027.1024056293	7939.03281086686	2655.54176622916	8406.36572903457	5842.2442349843	2905.92932362656	3615.83704464732	3700.70125123085	2514.64651223991	7645.59187280369	819.277117367432
16663.4433766666	41	4	Self_Employed	Tier_2	3332.68867533332	2353.97622585314	599.478263604139	1723.75966930121	1010.13224531432	785.894112723746	533.992003755794	934.921154413638	765.268351803778	1196.80813846243	233.393244770655
49252.815743224	33	3	Retired	Tier_2	9850.5631486448	5177.51398889826	1162.79760347485	6971.46114760555	3923.83735958763	1956.98802316343	1083.51650751842	2816.85708404234	2006.08301388157	3963.55492945554	950.790282327784
18070.5851943106	18	2	Retired	Tier_1	5421.17555829318	0	877.128532241935	2442.87603028848	1075.31444996343	688.880900608341	741.820684974014	1066.19724514366	624.870507871176	1638.00255861569	222.229792592294
44865.4847053006	61	2	Professional	Tier_1	13459.6454115902	7409.99897559161	1755.14160527746	5040.27020708585	2697.49577382474	958.737080804212	1993.88807255831	1853.26834425819	1498.81150590321	4308.1501791982	794.745958265512
5359.57621343973	52	0	Student	Tier_3	803.93643201596	302.335093187115	148.403782096124	778.102906243059	389.899493760683	254.930575421181	135.780207093117	249.560314664322	260.789457405615	0	57.0137226111551
11099.5005611126	25	2	Self_Employed	Tier_2	2219.90011222253	0	431.691512729169	1206.24756727073	715.305229214158	313.649911975794	525.08198625625	689.919028627539	343.742579603412	1062.61265839871	283.382100302651
40350.3064839738	41	3	Self_Employed	Tier_2	8070.06129679476	0	918.457436293524	5496.81652973515	2449.68668940483	1170.14093380514	1400.92962402834	2337.48132764773	1626.03311349975	3971.3759338262	624.274548551045
26111.1348932553	58	3	Student	Tier_2	5222.22697865106	0	640.237874102398	3502.18498616661	1828.78289331827	935.08301164318	786.662043727763	1331.5495959629	1193.36247077593	2458.11974490304	551.235871652693
175847.260984412	43	4	Retired	Tier_1	52754.1782953237	18092.9222950863	6644.85438900179	23599.7479117345	8948.7947588621	4309.24844386825	3780.13977504436	9829.6825819211	6800.87955727751	13860.1620357321	2847.39356045985
32460.3128996788	64	4	Student	Tier_2	6492.06257993575	0	999.32393900694	3843.82349049155	1990.96001913206	671.958824071367	683.004139862548	2244.55900571218	1409.04961657813	2477.88194497659	459.678032073806
10824.4957021913	45	3	Professional	Tier_2	2164.89914043826	704.473238769356	471.964363248935	1284.55816802997	838.330175374905	511.1983531087	369.049826663437	681.922460419752	496.985437307207	550.053452768295	247.47603969934
27464.8106963295	47	2	Professional	Tier_2	5492.96213926591	3232.80409037307	987.942206837884	2789.13471745512	1644.98456807682	675.397418728559	744.165029998976	1766.75873804698	1215.47419165334	2346.49627104424	792.98921111427
102441.793963525	58	2	Student	Tier_3	15366.2690945287	8792.71668630968	4557.78633021317	11014.8789582865	7931.14814762566	2447.5398047393	4154.10969790298	6797.26565784054	3817.10056793053	7815.50662791848	1070.00389806878
15621.2558792901	39	2	Professional	Tier_2	3124.25117585802	0	770.288695115741	2054.71985284435	878.275595610839	589.15936183952	449.691431975434	1013.10018759568	578.967313695635	1336.99989153682	269.780765949836
232587.154366726	26	4	Student	Tier_2	46517.4308733453	25547.4093990861	8071.14311997075	23540.9805169561	11680.6382280235	6960.37099919533	9577.89321268319	14179.3413121542	8786.70339008954	12357.6216932874	3359.07533666787
19353.4972251805	18	0	Retired	Tier_2	3870.6994450361	2649.48795660138	918.404898103342	1990.06791089725	1116.28176672668	876.755846230077	735.570829399387	1218.26321678722	964.408117505802	0	430.150093685704
7406.60228470563	37	2	Retired	Tier_2	1481.32045694113	0	318.857294580467	903.850017553346	395.859296866869	303.945878509575	197.371837109684	442.023583109444	297.458393247557	632.749370913881	130.961233674249
12284.5950295799	52	4	Professional	Tier_2	2456.91900591599	0	462.216620014099	1832.30272819006	843.519422274529	277.341673141386	583.9847104407	535.521456465921	606.997452046134	1059.83300759563	276.50736784545
58642.624331679	33	3	Self_Employed	Tier_2	11728.5248663358	6452.68884000807	1628.09567649689	6639.84821492295	4510.88691188985	2627.96854206145	1755.08220273342	2861.89971999823	2845.41659982957	4856.59522388325	853.797139764308
20585.6308810537	40	4	Self_Employed	Tier_2	4117.12617621074	0	708.029214728836	2104.76618847048	1083.73820864751	947.564953550319	659.855923092803	1376.95214974011	813.474649874593	1833.37972527459	401.954232299777
29634.8046195772	26	0	Student	Tier_2	5926.96092391543	0	612.169055575978	3454.06880013967	2312.17084689082	690.67328824353	741.540302559099	1250.25114857708	1376.75483342117	0	765.780318713028
45965.2086866665	31	1	Student	Tier_3	6894.78130299998	0	1991.52253770027	4911.73485134686	3274.9510614932	2118.19905816797	2278.87884933386	2194.63105155366	1387.59911971844	2434.97488387594	1240.1600571808
55292.1777196325	21	2	Self_Employed	Tier_2	11058.4355439265	10038.8679832931	1840.88736928279	6865.11349485456	4416.21012338116	1346.06496035936	1639.35520499852	3830.62968719443	2564.7076257924	4457.6171006318	1188.71042808885
66550.5177212275	27	1	Professional	Tier_2	13310.1035442455	11445.6901750862	2114.08167535741	8433.41161508124	3619.94061097744	2000.29854038969	1518.6357679072	4880.9649605292	2793.59502212989	4829.94283565134	1006.8302737498
28354.3863481338	40	4	Professional	Tier_2	5670.87726962676	0	640.942369690467	3634.86264002065	1512.56446037102	1014.28961364432	1090.69988642684	1667.66225822659	1101.44036517343	1432.80572079518	434.839050444553
18111.0263070991	36	1	Professional	Tier_3	2716.65394606487	0	467.326989113881	1995.81659117344	1185.8228434052	505.733768927484	384.917834403314	1445.18006233819	893.752346310381	993.37101536862	310.011438457493
14840.291773908	43	4	Professional	Tier_2	2968.05835478161	0	535.342073351199	1967.92591751386	910.571476841894	717.922485849881	447.113492579792	644.403347796019	475.943591532948	1102.98826259801	325.925302923753
69828.5414101776	47	4	Student	Tier_1	20948.5624230533	0	2512.25480866811	9910.31007568792	4940.69274732366	2345.08536573034	3172.94208123302	4144.73939677119	2449.1953330204	5989.36612601503	1411.62544760109
16531.6258713107	41	4	Professional	Tier_2	3306.32517426215	0	581.81677199443	2175.83948573771	1237.11643795271	457.397377283923	778.46161045092	847.79262709565	573.451834445921	1264.15908971834	186.207195259606
23825.7346071743	32	0	Self_Employed	Tier_2	4765.14692143485	3356.56831400339	524.364892285824	3558.40303771143	1659.34394302042	999.960954399417	624.01888993636	1669.13606887049	934.765875781286	0	473.356783263609
26338.5704113731	44	2	Retired	Tier_2	5267.71408227462	0	734.055863344672	2947.92870298819	1672.28085244535	845.301305178586	861.072547252546	1269.17650926927	1220.65670231684	1473.44179811386	551.20480049435
41639.6278840621	50	2	Retired	Tier_2	8327.92557681242	0	1960.57331693735	4624.49205354325	2943.78233380645	1927.20549944132	1273.39181948105	2934.09545117836	2062.66642993937	2988.65119872632	910.052469892807
104014.022130835	27	3	Student	Tier_2	20802.804426167	6458.0792422305	2687.05649213936	12549.0950931464	6842.6003573297	2251.94717629324	5013.0265549101	7852.94404617448	3490.65087340272	8556.80932996371	1199.58426555824
163776.456442546	21	4	Retired	Tier_2	32755.2912885091	0	7908.72316834153	22181.5273040357	11593.0004894155	3487.26480149153	6926.74077526506	8354.24631127643	5356.05513676366	10368.6870821528	4460.83672375628
19713.0988130228	29	1	Student	Tier_1	5913.92964390685	0	457.311711524893	2406.82901527358	1458.00023474661	983.441367246275	969.471034005417	965.553716548339	853.933285007373	1334.77626845252	553.757597030887
34844.073374767	53	3	Retired	Tier_2	6968.8146749534	0	963.446671700402	4614.15295398562	2022.56640026101	1563.89589361878	1079.11984038776	1859.75945253519	1644.00218644455	2088.70324422551	577.961686763122
20203.2879953574	19	2	Student	Tier_2	4040.65759907149	4037.13044828137	596.988843990542	2619.59510334314	1311.2233392383	692.207609123899	435.596031113614	1396.81820325216	695.633595266839	1088.14262795287	301.318940603831
24094.9771829958	38	0	Retired	Tier_1	7228.49315489873	2914.47839461626	544.953196498549	2929.20544038671	1274.43609314763	932.491619098057	568.337173046632	1887.47868429416	764.025339706806	0	684.549907491411
25856.2640232638	55	2	Student	Tier_2	5171.25280465275	0	831.781325640644	2789.63773637823	1961.93727822673	1099.35665667285	881.604952911488	1641.07450666837	791.703501751772	2157.4925110296	583.889442123825
7135.58347733243	42	4	Retired	Tier_1	2140.67504319973	756.295574343009	315.577796627686	746.657217264018	487.7819632313	156.673629290149	203.029188583212	401.122340911688	269.023576226971	426.803571202777	86.1068738814725
21866.8227070412	51	3	Self_Employed	Tier_2	4373.36454140824	0	936.78626724993	3196.07365993398	1252.4307056393	811.351593096492	577.30831071503	1606.90640210695	970.865501906504	1355.71422371764	588.961971878661
40720.6248703903	52	3	Professional	Tier_1	12216.1874611171	0	1890.75223810396	4275.97697893236	2486.99844811315	1888.86771240712	1677.6843426882	2601.01536107672	1281.83031441435	2677.56713109882	1005.41452070948
15653.5559211414	64	3	Professional	Tier_2	3130.71118422828	1517.62395717032	564.399359736021	2069.19153436691	1059.63911818055	707.031435560757	355.470000151753	842.264433955244	747.471327739441	1430.26620108155	294.501590408
35082.7586876913	26	3	Retired	Tier_1	10524.8276063074	0	752.485617575783	4489.80910330636	1997.3512869669	1387.93755398402	722.589653175452	1440.97714153066	1718.86709599717	2969.55436779632	955.610511051952
18166.4248190175	35	2	Professional	Tier_2	3633.2849638035	1617.81211301313	384.506462674711	2575.50490088103	1428.55519417474	691.843658102223	462.507966716589	968.673425414804	760.128370352287	1542.94650744481	455.423413339763
49097.8036430445	37	1	Student	Tier_2	9819.56072860889	0	2129.21898936959	7081.61680697014	3510.90298443924	2453.29845229642	1804.72813960385	2567.28011268884	2191.45450380672	3581.3169160888	742.944524996011
26594.546340081	24	2	Student	Tier_2	5318.9092680162	0	663.242147740748	3782.8089744516	1856.5890662419	836.940296958114	648.794851881135	1619.56939748292	1088.39633824688	2229.30823636559	273.243474949878
13858.4030227386	63	0	Student	Tier_2	2771.68060454773	0	458.014376713806	1557.91031445348	1050.4919332747	321.535777389941	605.925313421215	744.804642500599	491.759468005497	0	293.647787460386
5055.35990264302	25	3	Student	Tier_3	758.303985396453	957.768259319418	251.569513045799	599.093422161619	388.590488173089	147.789437055767	114.607305398624	339.997399693535	217.11003203703	386.784141531997	85.8092860186258
15967.4131911431	63	2	Student	Tier_2	3193.48263822862	2179.85405394264	450.674011914688	2382.83667856498	813.793658301156	545.780855249144	403.998751889398	1190.65133380289	516.607004790636	832.589153665443	189.847071421591
41093.5696549473	47	1	Professional	Tier_2	8218.71393098947	0	1599.86176789433	6002.16188234811	2786.7058686049	1150.8110538163	2027.88337904639	2308.78089155555	1584.67172831628	2390.53648881007	967.048512776609
42798.9478153458	50	1	Self_Employed	Tier_2	8559.78956306915	0	2019.13778109386	5708.57397772881	3407.84915260711	1225.87018222436	1556.2793889379	1954.99940014436	1482.0676696667	3649.60635088528	876.618543585298
30474.097939848	30	3	Self_Employed	Tier_2	6094.8195879696	0	774.163932527926	3327.14668960759	2161.7261556273	1416.88690476196	987.401866815653	1257.22285221675	1094.9186503004	1881.7422389436	340.261599515122
9918.7165382089	40	0	Self_Employed	Tier_3	1487.80748073134	0	485.534452690174	1468.09892046205	624.632281796345	361.932688161158	402.325882263392	412.945880800096	488.301484595005	0	183.191051330269
8715.92886600406	49	3	Professional	Tier_3	1307.38932990061	0	327.882646671699	966.339268511768	440.071511391632	273.539162905696	292.892036042107	502.453480322987	333.572693932345	755.151520827553	254.172742832359
42712.7485222134	40	0	Retired	Tier_1	12813.824556664	0	1613.11752022515	6230.24732467028	2214.35243888969	1250.74620408537	1872.44883188737	3169.11301712398	1632.08903028261	0	915.837943734833
27381.3237891099	32	1	Professional	Tier_3	4107.19856836649	0	608.758097808816	3048.73182070142	2172.38756470332	1360.52547091432	1309.02397443528	1838.66847289926	1102.46959171109	1400.2836456052	769.789127038433
24429.962221684	37	0	Retired	Tier_1	7328.98866650519	0	1130.6733880791	2475.77014705704	1535.10965149493	500.114805726874	903.122399166427	1932.57227880271	968.456254941858	0	506.079700433634
4606.18463031794	31	1	Student	Tier_2	921.236926063589	0	137.685059951295	567.761063487353	258.528533731896	134.58596923505	159.656959594594	239.705230252845	150.13579976076	269.678890917639	127.355598190662
31355.2504287464	24	2	Student	Tier_1	9406.57512862392	4790.28719670751	628.07377689536	3275.79457122455	2084.65118733114	1082.83197243304	867.084358689377	2263.89563932754	1041.75049183269	2944.61458333113	778.481928099311
100914.674645461	31	2	Self_Employed	Tier_2	20182.9349290923	18341.7318987033	3061.03531124136	10988.8455305562	5150.9640722552	3508.44609551064	4099.48183677334	6951.19226506906	4313.41650026017	6176.97266599488	2619.01307010525
15124.7047650674	52	4	Student	Tier_1	4537.41142952021	0	504.494410473974	1780.39468716064	1206.94198519796	421.282028152038	381.99961789449	840.340555278873	557.710993631761	1021.03461040336	437.271845507773
110107.991919868	21	1	Professional	Tier_3	16516.1987879802	0	3111.61570218326	15229.422361288	6909.6130726726	3424.7423948927	5093.54908933379	6400.06556918812	3685.02169232564	6182.1288643953	1932.55466129063
30914.9486805266	19	1	Retired	Tier_2	6182.98973610532	0	633.711409210255	4187.58264176344	2167.84496436338	641.03921503595	691.596733963689	1470.04022591533	1301.74464500012	1935.25918905974	570.310919664136
41514.4798987973	46	3	Self_Employed	Tier_1	12454.3439696392	0	1122.87190661637	5397.63058025184	2640.05171084473	1131.45632866161	1624.19544395372	1962.44484179756	1656.68635509964	2409.43713659564	616.820111756114
16254.3606381763	18	2	Student	Tier_1	4876.30819145289	3052.89497170486	439.847064298927	2167.0782265057	1020.2512460193	419.294129114164	457.971518988043	784.127656224669	531.209616709924	837.288330173309	280.315009179091
17076.6002898342	30	3	Retired	Tier_1	5122.98008695025	0	566.478109084532	1864.27546820619	975.753621537301	765.808613594889	412.545530186005	1337.04309502162	684.895846646426	1094.83005818295	506.716071845565
48638.59050929	62	3	Retired	Tier_1	14591.577152787	0	2184.93795330685	6883.23658651601	2630.46671670908	1320.65168621095	1299.01887769862	3594.24938475931	1961.35714134448	3329.21464615779	648.424758971074
30298.8404442799	33	2	Student	Tier_2	6059.76808885598	5916.40675414094	1136.86708137851	3355.03186637799	1972.37018498771	704.479330443662	1200.62963701591	2066.84210559183	1508.34161243534	2936.00993776619	886.416181969421
18084.9261248443	30	3	Professional	Tier_2	3616.98522496886	0	442.982762468221	2408.51939089422	1092.18079879639	621.797793205743	412.001601784787	1291.49103527635	662.615227295672	1518.08245980981	308.579766352787
27229.5250170487	31	2	Professional	Tier_2	5445.90500340974	0	610.602284795996	3662.42967925514	2152.60101938654	1075.95693017795	1182.39182569796	1973.35630240259	1092.11351192483	2556.13712027452	469.625284446383
12172.7579796996	60	3	Student	Tier_2	2434.55159593992	0	462.072426420743	1784.71995385027	847.218966691081	460.057266939929	500.705007222638	632.63505539287	527.952425131788	646.863905824276	252.666167661054
85322.7082914638	30	3	Self_Employed	Tier_2	17064.5416582928	10156.1828222665	3414.20462150198	10434.9871075026	6625.8721527473	3330.78913868719	2429.70164832663	3769.90463835132	3384.44465972497	4496.30693208238	1313.74860985383
28706.2888333915	31	1	Student	Tier_2	5741.25776667831	2128.82326030075	1102.91793000262	3840.19520290471	1541.33950437474	883.042715510581	687.284703355659	2161.05454720386	1050.89924757113	1935.63831761869	345.954120955078
14642.5101057094	56	2	Professional	Tier_1	4392.75303171281	0	667.46878259308	1582.26423646187	747.665798907806	555.760798224347	419.966517368392	777.996687019924	628.590001642839	1137.48197282156	386.401981969866
16385.8334681344	24	0	Student	Tier_3	2457.87502022015	0	429.558160961172	1895.65843076961	864.23464296226	802.098392663228	344.390109999194	944.07387098153	636.817353912428	0	372.847753428002
25654.5974194816	23	4	Self_Employed	Tier_2	5130.91948389632	0	1214.03746986329	3164.54067436144	1369.69981716505	1168.92184809538	657.958684189084	1550.24092778051	966.215845524222	2427.93139811912	752.903546720033
43391.4298229972	31	2	Student	Tier_1	13017.4289468992	0	1790.23758249741	6454.70295787947	2559.33052438208	1154.33574860784	1576.81411359145	1834.09237867567	2165.70196383726	4125.75109503911	554.832072853503
155214.69587553	21	1	Professional	Tier_3	23282.2043813295	0	7266.38966958457	17256.9045502791	11345.001647061	5336.18420981374	4215.57637723544	9307.55412133078	7127.55699023128	9153.79858805949	4292.4959269181
58185.9800773695	46	2	Self_Employed	Tier_1	17455.7940232109	0	2294.64921362716	6049.13572719855	3694.79734364904	2844.53208535611	1738.14555088035	4186.76660544632	2550.36959272344	4571.55691340351	1259.73446192021
22304.4608457477	39	1	Self_Employed	Tier_2	4460.89216914954	0	968.950768266543	3276.99889891261	1302.33669490568	611.916380668245	569.562640452303	1486.29292382725	1078.83131948783	1405.55632188646	625.622576017708
53170.4310242937	60	0	Student	Tier_2	10634.0862048587	9392.38303289464	2214.23607227444	7899.44002066853	3540.14535590582	1370.86396251383	2632.76713209155	2513.02811046999	2608.2482665798	0	1154.53378555894
31872.2655825361	64	3	Student	Tier_3	4780.83983738041	0	1012.44256632955	3631.40308807512	2487.80215597161	1247.6382219982	816.027093910787	1651.73196955619	1442.05046653015	2693.78741024639	616.577553939119
29996.8396970238	31	1	Self_Employed	Tier_3	4499.52595455356	0	1299.27505707932	3346.44209990372	1712.42593009134	1348.29211362775	1346.084657112	1360.85668470443	1443.49571782468	2087.22345995012	677.160596189524
71854.3858863696	28	0	Professional	Tier_3	10778.1578829554	0	1722.23306915137	9011.46195372512	4636.86052492853	3033.94370064392	2098.98709897838	3843.07794982267	3025.41027318023	0	828.904369491802
17859.0839833021	60	1	Retired	Tier_1	5357.72519499063	0	545.166270223756	1863.68736869012	1369.4583646701	390.191044862671	603.983925484885	1307.86819745673	660.437207434979	1329.96827894919	327.105702297957
7124.95965611215	64	1	Retired	Tier_2	1424.99193122243	0	175.137480726917	861.285207559184	371.413965304205	302.582843963852	332.591107236079	339.407034386917	267.006922218058	494.792630906501	172.426812528588
15640.0297885462	28	0	Professional	Tier_2	3128.00595770924	1772.15555909956	414.571130506157	1657.19810433447	1049.94941811953	431.255915657486	520.811207881383	1062.14027366526	577.725071753159	0	174.375218023157
33083.5236685434	60	3	Self_Employed	Tier_2	6616.70473370869	0	1205.60099125282	3462.76462432026	2513.63405708402	1511.32203216737	785.623350262396	2497.76833061882	1475.54727965226	3079.1092098924	468.092121515424
36562.6739345249	50	3	Retired	Tier_1	10968.8021803575	0	1292.64127903385	4115.24021821788	2761.02267244261	1069.57497304475	1054.32206821117	1552.26203939262	1723.45556461434	2429.82193123011	532.164551118671
59547.7082889714	42	4	Professional	Tier_1	17864.3124866914	0	1885.84635932419	6447.550763533	3723.05242456588	1597.48675471452	1672.8625300911	4221.64482593356	2183.82766898246	3395.02364583918	605.511277713701
21408.2399038072	61	2	Student	Tier_1	6422.47197114217	0	587.243668998601	3057.64116751375	1484.51695217033	663.676051392676	622.96269843111	1185.82196784022	817.899551187313	1883.97747487241	434.500512655968
32198.5973388292	44	1	Retired	Tier_2	6439.71946776584	0	1118.32270455852	3877.69848746524	2137.52659120017	758.038925107095	997.308059540476	2343.72632664437	1483.14046403696	2919.08581876367	748.414252228694
17474.4979621578	62	1	Professional	Tier_3	2621.17469432367	0	584.437535416126	2075.191010197	1133.28801937647	833.495829416621	596.331213105578	1060.81062107087	833.405213389093	1093.14873993992	449.357097494451
67949.6916712903	29	4	Student	Tier_2	13589.9383342581	0	2019.13846312747	7057.96498698524	3992.64273017046	2353.54437603937	2888.75860981632	3161.92958667115	3079.98711920977	6731.40354041999	1606.6675392945
10636.6336785874	26	1	Professional	Tier_1	3190.99010357622	1798.96244750772	393.379038168533	1573.22647139143	752.027793694156	230.27954069323	279.164179582122	691.033645421866	455.458960210174	1027.44904380548	271.05953632081
9724.1838880467	64	3	Retired	Tier_2	1944.83677760934	1276.58592991665	376.125488723741	985.555224117792	708.807373899179	216.239127079436	416.556960172028	767.725313661875	307.874475459855	672.284401788607	163.538338416064
16450.8750207875	26	0	Self_Employed	Tier_2	3290.1750041575	0	559.587570992622	2131.5397475211	871.214474923637	475.612741351221	329.228356072169	1045.19960412109	793.951416110196	0	487.658256109663
34273.0437342589	36	0	Professional	Tier_1	10281.9131202777	2595.4728104063	1365.17045822078	4903.27558192024	2698.7712844527	1234.86464041441	693.732999125609	2408.48099805434	1497.62574527359	0	645.23338905285
66558.4968660609	57	0	Retired	Tier_2	13311.6993732122	0	2286.23737279516	8246.63052082571	3522.31700621808	2779.33934252889	2975.09061802963	3428.06961918126	2816.27532424484	0	1785.68007479852
41619.4432772023	32	3	Self_Employed	Tier_2	8323.88865544047	0	2014.25167558359	5703.477241303	3165.72703738112	871.430468674697	1062.30999746394	3321.21042942415	1355.04354365045	3264.5783386735	458.5251180784
33728.0155896701	28	0	Student	Tier_1	10118.404676901	0	1638.62758244479	4646.58272390947	2559.21618685133	694.015200440819	1258.10752886599	1497.78853989757	1611.69866695519	0	730.938810850412
89430.3741691707	22	0	Retired	Tier_2	17886.0748338341	0	4147.40490632344	11718.393102861	5919.44194152277	3667.28926406147	3430.01490572348	7071.04009230887	4340.37601930715	0	2018.76855197869
5256.92021338462	43	4	Professional	Tier_1	1577.07606401538	0	205.649482621902	746.545721626145	306.55684341755	120.143397286165	258.262775420801	343.885094491368	182.82477427463	352.157022389966	147.055010136692
36944.6847381279	44	1	Student	Tier_1	11083.4054214384	0	1027.13614377537	4992.93612703521	2774.33858281522	1133.81306356721	1436.99922717199	1938.23434128858	1428.67641025279	3410.18759723982	856.506415409854
88065.1795725825	49	1	Professional	Tier_3	13209.7769358874	11621.45768431	4124.67715121665	11003.1737280671	5452.21114063047	2988.13218303852	2946.06009193043	6910.39710008202	3335.33836393326	8576.33655256652	1088.76940332569
40074.0422089655	42	4	Retired	Tier_1	12022.2126626896	7069.51327869349	916.178528772789	4546.61920409438	2524.69947128628	1590.01322447356	1546.86533356666	2494.94428045453	1969.10853283606	3062.52801305427	494.849504092107
16329.4435448493	37	4	Self_Employed	Tier_2	3265.88870896987	0	713.779508071157	2021.56691606115	1206.7505820797	649.877922912378	523.661201258383	983.589782828185	785.135376221972	875.745839815389	485.585508580391
9872.55215966212	19	3	Self_Employed	Tier_2	1974.51043193242	0	321.255743202233	1392.37310532013	744.373827440826	341.785943478073	266.228613760193	668.517736464066	330.152393876703	560.429614149479	214.988872405165
13511.60735058	39	3	Retired	Tier_3	2026.741102587	2185.4739592256	562.614215650592	1373.97415209267	1012.85517928263	328.428720077753	488.408252750788	889.075394132964	641.286147264022	921.127828118798	232.138038398749
114704.740311568	32	4	Self_Employed	Tier_3	17205.7110467352	7035.73718101802	4436.19201951461	11858.731201984	7011.17891670247	2944.04842530267	4289.13767830574	8062.42555340898	5401.1699731217	8263.0634168339	1949.53176742177
24780.0512443008	62	3	Student	Tier_1	7434.01537329024	4301.85224023975	613.197665411785	2970.07322770366	1645.68024642632	944.632939298962	512.812964521217	1097.97673110536	1206.000390763	1410.01529829999	427.684418977344
68712.4461308644	53	4	Student	Tier_1	20613.7338392593	10716.7819100616	2658.46566844678	9343.45582702388	5182.10847337754	2126.23811129443	2439.48201231091	3672.38673751702	3248.39579011888	5506.82735120799	867.641338633585
63564.4425951123	61	0	Self_Employed	Tier_1	19069.3327785337	0	2941.42156876949	6945.9816027452	3497.12015144883	1554.20853417914	2219.18535052368	2892.46311777647	2865.7690240444	0	1448.21977007388
